ID,Name,EXP,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
1937,Armando Quintero,8,1,56,0,5,4,0,1,0,0,.800,0.70,-0.0,.766,5,2,51.1,0,0,100.0%,4,4,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
2212,Alejandro Quintero,7,1,32,32,20,10,7,3,0,0,.850,0.89,-3.1,.817,28,3,172.2,0,0,87.5%,8,7,50.0%,2,1,66.7%,3,2,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
530,Tyler Price,9,1,32,32,14,8,5,1,0,0,.929,0.73,-0.9,1.022,25,5,161.1,0,0,87.5%,8,7,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
806,Doug Price,3,1,59,0,8,5,2,1,0,0,.875,0.92,-0.4,.817,2,0,68.2,0,0,100.0%,3,3,0.0%,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.5,0.0
524,Connor Price,16,1,33,33,20,10,10,0,2,0,1.000,1.05,2.8,1.149,26,12,172.0,0,0,100.0%,9,9,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
195,Philip Potts,8,1,61,0,7,4,3,0,1,0,1.000,0.83,0.4,1.022,3,1,75.2,0,0,100.0%,2,2,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
2347,Greg Poti,7,1,32,32,22,12,9,1,0,0,.955,1.00,0.2,1.022,18,5,189.1,0,0,80.0%,10,8,100.0%,4,4,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,1.4,0.0
2291,Chris Poteracki,7,1,33,33,23,16,7,0,3,0,1.000,1.04,0.0,1.022,18,4,199.2,0,0,100.0%,13,13,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,1.8,0.0
1680,Juan Portillo,8,1,47,0,7,4,2,1,1,0,.857,1.18,-0.5,.817,6,1,45.2,0,0,80.0%,5,4,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
2207,Phil Poole,8,1,35,0,2,1,1,0,0,0,1.000,0.30,0.4,1.022,2,1,59.1,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
435,Raul Pompa,17,1,58,0,4,3,1,0,0,0,1.000,0.55,-0.2,1.022,6,1,65.2,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.9,0.0
1853,Edwin Polanco,7,1,61,0,7,5,2,0,0,0,1.000,0.70,-0.2,1.022,4,1,90.0,0,0,71.4%,7,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.6,0.0
2234,Bobby Pointon,6,1,32,32,20,12,6,2,0,0,.900,0.92,0.3,1.022,12,3,175.2,0,0,100.0%,9,9,75.0%,4,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
288,Alan Pohl,14,1,82,0,14,11,3,0,1,0,1.000,1.35,-0.1,1.022,12,2,93.2,0,0,100.0%,5,5,100.0%,5,5,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.8,0.0
1646,Jaime Poe,7,1,65,0,8,7,1,0,0,0,1.000,0.82,1.1,1.192,12,5,88.1,0,0,85.7%,7,6,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
386,Danny Pierce,8,1,62,0,5,3,1,1,0,0,.800,0.57,-0.4,.766,1,0,63.2,0,0,75.0%,4,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
1651,Brad Peterson,5,1,59,0,7,4,3,0,0,0,1.000,1.06,0.3,.817,7,3,59.2,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.4,0.0
2803,Edwin Perfecto,11,1,50,0,8,5,2,1,0,0,.875,0.77,0.4,1.022,5,2,81.1,0,0,100.0%,4,4,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.9,0.0
3158,Juan Perez,11,1,32,32,20,10,8,2,0,0,.900,0.84,-0.4,.795,15,5,193.1,0,0,75.0%,8,6,100.0%,1,1,66.7%,3,2,0.0%,0,0,0.0%,0,0,0,0.1,0.0
1329,Jesus Perez,12,1,33,33,25,6,18,1,0,0,.960,1.15,-1.4,1.022,27,5,187.2,0,0,77.8%,9,7,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.5,0.0
2493,Danny Perez,8,1,57,0,6,4,1,1,0,0,.833,0.99,-0.6,.681,3,0,45.2,0,0,100.0%,2,2,0.0%,0,0,100.0%,1,1,0.0%,1,0,0.0%,0,0,0,0.4,0.0
759,Vinny Pena,13,1,72,0,5,4,0,1,0,0,.800,0.50,0.8,1.022,2,2,71.1,0,0,75.0%,4,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
4141,Willie Paulino,5,1,32,32,20,15,5,0,1,0,1.000,0.96,1.2,1.022,24,9,188.1,0,0,87.5%,16,14,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
11,Raul Pasten,6,1,47,0,3,2,1,0,1,0,1.000,1.07,0.1,1.022,0,0,25.1,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.5,0.0
3541,Andy Paredes,11,1,32,32,26,15,11,0,1,0,1.000,1.24,-0.3,1.095,21,4,189.1,0,0,100.0%,12,12,50.0%,2,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
1562,Ernesto Palomino,7,1,33,0,6,2,4,0,0,0,1.000,0.88,0.3,1.022,3,1,61.1,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
2266,Ramon Palomares,7,1,33,33,34,17,16,1,1,0,.971,1.51,0.4,1.082,26,7,197.0,0,0,100.0%,16,16,50.0%,4,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
1702,Shane Palafox,9,1,58,0,11,8,3,0,1,0,1.000,1.49,1.3,1.022,7,4,66.1,0,0,100.0%,7,7,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
900,Ernesto Palacios,8,1,71,0,7,4,3,0,0,0,1.000,0.88,0.2,1.022,4,1,72.0,0,0,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
1712,Abel Padgett,5,1,32,32,24,17,7,0,0,0,1.000,1.14,1.8,1.090,13,7,189.2,0,0,100.0%,13,13,0.0%,3,0,75.0%,4,3,0.0%,0,0,0.0%,0,0,0,1.5,0.0
2066,J.D. Owens,8,1,67,0,5,3,1,1,0,0,.800,0.48,0.2,1.022,1,0,75.2,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
2515,Matt Owen,8,1,71,0,6,3,3,0,0,0,1.000,0.61,0.0,1.022,5,1,89.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.9,0.0
2997,Julio Ovalle,6,1,32,32,16,13,2,1,1,0,.938,0.68,1.4,1.107,22,8,197.2,0,0,100.0%,12,12,0.0%,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.8,0.0
1898,James Ouellette,6,1,32,32,22,14,8,0,1,0,1.000,1.14,0.1,1.022,14,3,173.2,0,0,100.0%,8,8,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
718,Rich Osorio,7,1,63,0,8,6,2,0,0,0,1.000,1.00,0.4,1.277,3,1,72.0,0,0,75.0%,4,3,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
430,Andres Ortiz,9,1,68,0,4,3,1,0,0,0,1.000,0.54,0.2,1.022,7,2,67.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
2070,Jose Ornelas,8,1,32,32,20,12,6,2,1,0,.900,0.94,-1.1,.865,22,5,172.2,0,0,90.0%,10,9,50.0%,2,1,100.0%,2,2,0.0%,1,0,0.0%,0,0,0,1.1,0.0
2355,Alex Ordonez,9,1,58,0,12,6,4,2,0,0,.833,1.41,-0.3,1.022,6,1,64.0,0,0,83.3%,6,5,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.8,0.0
993,Curtis Ora,12,1,33,33,28,11,14,3,1,0,.893,1.02,0.4,1.022,8,3,219.2,0,0,80.0%,15,12,100.0%,2,2,50.0%,2,1,0.0%,1,0,0.0%,0,0,0,0.5,0.0
3023,Jeremy Oliver,8,1,94,0,11,4,6,1,1,0,.909,0.89,-0.4,.851,5,1,101.1,0,0,83.3%,6,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
1323,Edwin Ojeda,9,1,62,0,9,6,3,0,0,0,1.000,1.20,0.4,1.022,4,2,67.1,0,0,83.3%,6,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
527,Jim O'Dell,17,1,50,0,3,1,2,0,1,0,1.000,0.90,0.9,1.533,3,2,30.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
2154,Sam O'Brien,8,1,33,33,17,13,4,0,1,0,1.000,0.75,0.3,1.022,24,7,204.2,0,0,90.9%,11,10,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
803,Justin Newman,5,1,33,33,17,7,7,3,0,0,.824,0.61,-3.3,.639,21,2,208.0,0,0,70.0%,10,7,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,-1.2,0.0
1681,Hector Nevares,10,1,51,0,6,3,3,0,0,0,1.000,0.88,-0.4,1.022,6,1,61.2,0,0,66.7%,3,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.1,0.0
2800,Fred Neary,3,1,32,32,27,19,8,0,0,0,1.000,1.29,-0.1,1.078,23,4,188.1,0,0,100.0%,15,15,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.2,0.0
148,Rafael Murrieta,15,1,33,33,19,12,5,2,0,0,.895,0.74,0.5,1.115,18,5,207.1,0,0,90.0%,10,9,100.0%,2,2,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
3963,Brandon Murphy,11,1,75,0,8,5,3,0,0,0,1.000,1.02,0.1,1.022,5,1,70.2,0,0,100.0%,4,4,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.4,0.0
3102,Mike Murdoch,5,1,33,33,27,11,14,2,1,0,.926,1.22,1.3,.920,7,4,184.2,0,0,100.0%,8,8,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2.0,0.0
2654,Jeff Morris,11,1,54,0,9,4,5,0,0,0,1.000,1.42,0.4,1.022,2,1,57.0,0,0,100.0%,2,2,100.0%,2,2,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.7,0.0
3367,Juan Moran,3,1,33,33,21,16,4,1,0,0,.952,0.92,-0.8,1.095,18,2,194.2,0,0,91.7%,12,11,100.0%,2,2,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,1.5,0.0
1364,Rico Morales,19,1,25,0,4,3,1,0,0,0,1.000,0.92,-0.1,1.022,0,0,39.0,0,0,75.0%,4,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
1676,Rich Morales,6,1,33,33,30,20,9,1,1,0,.967,1.32,1.0,1.022,9,3,197.2,0,0,100.0%,21,21,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,1.9,0.0
2121,Danny Montesinos,9,1,38,0,7,2,2,3,0,0,.571,0.56,-1.1,.000,0,0,64.2,0,0,66.7%,3,2,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
526,Manny Montero,9,1,49,0,7,5,2,0,0,0,1.000,1.08,0.5,1.022,8,3,58.1,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
1181,Mike Mills,22,1,63,0,9,5,3,1,0,0,.889,0.88,-0.9,.876,12,2,81.2,0,0,80.0%,5,4,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
2124,Eric Mills,7,1,34,34,17,12,4,1,1,0,.941,0.76,-1.0,1.022,20,3,188.2,0,0,88.9%,9,8,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
1278,Clint Millin,8,1,71,0,8,4,3,1,0,0,.875,0.95,-0.1,.817,6,3,66.1,0,0,100.0%,4,4,0.0%,1,0,33.3%,3,1,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
1277,Jedidiah Miano,11,1,50,0,2,0,2,0,0,0,1.000,0.37,-0.5,1.022,4,1,49.0,0,0,50.0%,4,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
996,Ryan Meyers,9,1,44,0,7,3,4,0,1,0,1.000,1.37,0.1,1.022,1,0,46.0,0,0,0.0%,0,0,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.0,0.0
3224,Nick Mercier,6,1,43,0,5,2,2,1,0,0,.800,0.72,0.4,.681,3,2,50.1,0,0,100.0%,2,2,0.0%,0,0,100.0%,1,1,0.0%,1,0,0.0%,0,0,0,0.1,0.0
2240,Benito Meneses,9,1,61,0,5,2,3,0,0,0,1.000,0.78,0.9,1.533,1,1,58.0,0,0,100.0%,2,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
3447,Juan Mendoza,6,1,32,32,20,13,6,1,0,0,.950,1.06,0.3,.876,19,6,161.2,0,0,100.0%,15,15,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
2043,Ivan Mendoza,8,1,70,0,3,3,0,0,0,0,1.000,0.46,-0.1,1.022,4,1,58.1,0,0,50.0%,2,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
2046,Felix Mendez,7,1,66,0,9,7,2,0,1,0,1.000,1.20,0.8,1.192,3,1,67.2,0,0,100.0%,3,3,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
5077,Rich Medina,7,1,52,0,19,8,11,0,1,0,1.000,1.88,0.4,1.192,5,1,91.0,0,0,100.0%,6,6,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
944,Mel Medina,13,1,58,0,4,3,1,0,0,0,1.000,0.58,-0.6,1.022,9,1,61.2,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
2127,Francisco Medina,9,1,58,0,12,4,7,1,1,0,.917,1.89,-0.1,.766,5,2,52.1,0,0,100.0%,3,3,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
709,John Medha,11,1,32,32,29,19,8,2,0,0,.931,1.29,-0.6,.924,23,6,188.0,0,0,100.0%,15,15,60.0%,5,3,0.0%,2,0,100.0%,1,1,0.0%,0,0,0,-0.5,0.0
330,Dustin McQueen,9,1,78,0,5,4,1,0,0,0,1.000,0.55,0.6,1.022,2,1,82.1,0,0,100.0%,3,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
950,Mark McNeil,16,1,40,0,5,3,1,1,0,0,.800,0.60,0.3,1.022,1,1,60.1,0,0,66.7%,3,2,100.0%,1,1,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,-0.0,0.0
3424,Jake McLean,3,1,61,0,8,6,2,0,0,0,1.000,1.23,-0.3,1.022,10,2,58.1,0,0,100.0%,3,3,75.0%,4,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
2405,Ronnie McKissack,6,1,32,32,31,17,12,2,2,0,.935,1.26,0.2,1.149,20,5,207.1,0,0,83.3%,18,15,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,1.1,0.0
1981,Mike McKenna,8,1,70,0,7,6,0,1,0,0,.857,0.79,0.1,.851,2,1,68.2,0,0,80.0%,5,4,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
193,Jamie McKelvy,6,1,32,32,21,8,11,2,0,0,.905,0.96,-0.3,1.022,14,4,178.0,0,0,83.3%,6,5,33.3%,3,1,50.0%,2,1,100.0%,1,1,0.0%,0,0,0,0.4,0.0
1877,Dave McIntosh,9,1,33,33,20,12,6,2,1,0,.900,0.98,-1.1,.865,12,3,165.1,0,0,73.3%,15,11,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
4053,Mike McClure,3,1,72,0,13,9,2,2,0,0,.846,1.53,0.4,.876,10,5,64.2,0,0,85.7%,7,6,0.0%,0,0,33.3%,3,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
3898,Greg McCadden,7,1,74,0,9,5,4,0,0,0,1.000,0.96,0.2,1.226,5,1,84.0,0,0,80.0%,5,4,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-1.2,0.0
197,Jeff Mazzon,13,1,55,0,4,1,3,0,0,0,1.000,0.67,-0.3,1.022,5,1,54.0,0,0,50.0%,2,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.4,0.0
1270,Aaron Mazzo,10,1,45,0,4,1,3,0,0,0,1.000,0.59,-0.6,1.022,8,1,61.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
2186,Ruggieri Mazeri,8,1,53,0,4,2,2,0,0,0,1.000,0.49,-0.5,1.022,5,1,73.2,0,0,50.0%,4,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.7,0.0
2688,Jesus Mayorquin,6,1,45,0,15,6,9,0,0,0,1.000,1.92,1.4,1.192,5,3,70.1,0,0,100.0%,5,5,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.5,0.0
3084,Humberto Maya,9,1,32,0,4,3,1,0,0,0,1.000,0.87,0.1,1.022,0,0,41.1,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
1817,Kyle Maxeiner,7,1,32,32,19,10,9,0,0,0,1.000,1.07,-0.9,1.022,31,6,159.2,0,0,100.0%,8,8,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.5,0.0
146,Jim Matteson,8,1,33,33,16,10,5,1,1,0,.938,0.68,2.3,.920,15,8,197.1,0,0,100.0%,6,6,100.0%,3,3,100.0%,1,1,100.0%,1,1,0.0%,0,0,0,-1.5,0.0
337,Mike Matamoros,13,1,71,0,6,3,3,0,0,0,1.000,0.74,-0.8,.766,8,1,73.1,0,0,100.0%,2,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,1,0,0,0.9,0.0
483,Antonio Matallana,12,1,48,0,7,4,1,2,0,0,.714,0.66,-2.0,.613,9,0,68.0,0,0,75.0%,4,3,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
242,Mauricio Martinez,6,1,56,0,6,6,0,0,0,0,1.000,0.79,0.6,1.022,2,1,68.2,0,0,100.0%,3,3,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.8,0.0
1414,Jose Martinez,4,1,34,34,29,21,7,1,0,0,.966,1.13,0.3,.965,26,8,223.1,0,0,85.7%,14,12,100.0%,3,3,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
1986,Danny Martinez,9,1,50,0,7,3,3,1,1,0,.857,0.85,-0.7,.681,11,2,63.2,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
291,Danny Martinez,14,1,64,0,6,4,2,0,0,0,1.000,0.76,0.7,1.362,3,1,71.0,0,0,100.0%,1,1,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.8,0.0
618,Miguel Marrujo,19,1,59,0,11,6,3,2,0,0,.818,1.27,-0.4,.876,2,1,63.2,0,0,62.5%,8,5,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
577,Danny Marrero,8,1,67,0,4,2,2,0,0,0,1.000,0.53,-0.7,1.022,5,0,67.1,0,0,100.0%,1,1,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
3271,Mario Marin,6,1,32,32,14,11,2,1,0,0,.929,0.69,1.3,1.022,18,7,170.0,0,0,87.5%,8,7,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
1417,Jeff Manor,11,1,55,0,4,2,1,1,0,0,.750,0.51,0.1,1.022,0,0,53.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.3,0.0
332,Steve Malmquist,11,1,65,0,14,7,6,1,0,0,.929,1.49,1.3,1.022,4,3,78.2,0,0,85.7%,7,6,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
1758,Adan Maceda,9,1,65,0,6,4,2,0,0,0,1.000,0.85,-0.2,1.022,3,0,63.2,0,0,100.0%,3,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
764,Dustin Love,7,1,59,0,7,6,1,0,1,0,1.000,0.96,0.5,1.226,0,0,65.2,0,0,100.0%,6,6,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
200,Rich Lopez,7,1,74,0,10,4,5,1,2,0,.900,1.05,-0.8,.681,10,4,77.0,0,0,66.7%,6,4,0.0%,2,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,0.5,0.0
4225,Mario Lopez,4,1,32,32,24,13,10,1,0,0,.958,1.22,1.1,1.022,25,10,169.1,0,0,84.6%,13,11,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
1851,Andres Lopez,8,1,87,0,7,5,2,0,1,0,1.000,0.76,0.2,1.022,2,0,83.0,0,0,100.0%,1,1,100.0%,2,2,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.5,0.0
1852,Alex Lopez,7,1,70,0,11,7,4,0,0,0,1.000,1.22,-0.0,1.022,9,2,81.0,0,0,100.0%,6,6,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.7,0.0
998,Adrian Littleton,19,1,49,0,7,5,1,1,0,0,.857,0.98,-0.4,.851,0,0,55.1,0,0,66.7%,6,4,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.7,0.0
1896,Scott Linde,8,1,32,32,24,9,12,3,0,0,.875,1.24,-1.2,.894,23,5,153.0,0,0,90.0%,10,9,33.3%,3,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
623,Paul Leventon,10,1,46,0,4,2,2,0,0,0,1.000,0.50,0.9,1.022,5,3,72.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
142,Nick Letulle,15,1,33,33,31,10,18,3,1,0,.903,1.24,-1.6,.766,23,5,202.2,0,0,80.0%,10,8,100.0%,3,3,66.7%,3,2,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
1739,Ramiro Lemus,7,1,62,0,8,6,1,1,0,0,.875,0.98,0.1,.851,8,3,64.0,0,0,100.0%,5,5,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
1234,Danny Ledesma,11,1,61,0,5,3,2,0,0,0,1.000,0.71,1.2,1.362,2,2,63.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-1.1,0.0
2015,John Lawrence,11,1,71,0,6,1,4,1,0,0,.833,0.67,-0.7,.000,9,2,67.2,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
189,Ramiro Lara,7,1,33,33,22,13,9,0,0,0,1.000,1.05,-0.3,.937,20,5,188.0,0,0,100.0%,10,10,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,-1.2,0.0
1677,Jim Laird,10,1,32,32,24,11,11,2,1,0,.917,1.06,1.6,.929,18,8,187.2,0,0,100.0%,11,11,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
522,Travis Kunkel,9,1,62,0,9,7,2,0,1,0,1.000,1.44,0.8,1.022,2,2,56.1,0,0,100.0%,6,6,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,-0.9,0.0
1229,Ben Kuhn,12,1,38,0,10,7,3,0,1,0,1.000,1.31,0.2,1.022,3,1,68.2,0,0,85.7%,7,6,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.5,0.0
1983,Akira Kobayashi,8,1,32,32,28,14,12,2,0,0,.929,1.26,-0.4,1.022,20,5,186.1,0,0,90.9%,11,10,33.3%,3,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-1.3,0.0
2964,Rick Kinsley,10,1,32,32,16,7,7,2,1,0,.875,0.69,0.6,1.022,11,4,183.0,0,0,88.9%,9,8,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.1,0.0
1573,Jeff Keen,11,1,71,0,15,6,7,2,2,0,.867,1.49,-0.0,.681,3,2,78.2,0,0,75.0%,8,6,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
2631,Melvin Juarez,5,1,66,0,8,6,2,0,0,0,1.000,1.09,-0.1,1.022,3,0,66.1,0,0,100.0%,6,6,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.5,0.0
2019,Matt Jones,10,1,63,0,7,3,3,1,0,0,.857,0.99,-0.2,1.022,3,0,54.1,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
708,Jaden Jones,12,1,36,0,4,2,1,1,0,0,.750,0.38,-0.6,1.022,4,0,70.2,0,0,100.0%,1,1,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
340,Jon Johnston,24,1,60,0,7,3,3,1,0,0,.857,0.77,-0.5,.766,5,1,70.1,0,0,100.0%,2,2,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
